StudentID,Gender,ParentIncome,IQ,ParentEncouragement,CollegePlans
6794,Female,15000,93,Not Encouraged,Does not plan to attend
6795,Female,67760,128,Encouraged,Plans to attend
6796,Male,43560,91,Encouraged,Does not plan to attend
6797,Female,55770,102,Encouraged,Plans to attend
6798,Male,44910,128,Encouraged,Does not plan to attend
6799,Female,39330,116,Encouraged,Does not plan to attend
6800,Female,22950,97,Encouraged,Does not plan to attend
6801,Male,18800,109,Not Encouraged,Does not plan to attend
6802,Male,30200,85,Not Encouraged,Does not plan to attend
6803,Male,8100,108,Not Encouraged,Does not plan to attend
6804,Male,32200,123,Not Encouraged,Plans to attend
6805,Male,51700,104,Encouraged,Plans to attend
6806,Male,39160,104,Encouraged,Plans to attend
6807,Male,15570,106,Encouraged,Does not plan to attend
6808,Female,36800,90,Not Encouraged,Does not plan to attend
6809,Female,41850,109,Encouraged,Does not plan to attend
6810,Female,36630,91,Encouraged,Does not plan to attend
6811,Female,48510,116,Encouraged,Plans to attend
6812,Female,43230,102,Encouraged,Plans to attend
6813,Male,56610,127,Encouraged,Does not plan to attend
6814,Female,31500,67,Not Encouraged,Does not plan to attend
6815,Male,36990,93,Encouraged,Does not plan to attend
6816,Male,74360,98,Encouraged,Plans to attend
6817,Male,8500,87,Not Encouraged,Does not plan to attend
6818,Female,40600,95,Not Encouraged,Does not plan to attend
6819,Male,36800,69,Not Encouraged,Does not plan to attend
6820,Male,31800,66,Not Encouraged,Does not plan to attend
6821,Male,44220,110,Encouraged,Plans to attend
6822,Female,80080,107,Encouraged,Plans to attend
6823,Male,41000,96,Not Encouraged,Does not plan to attend
6824,Female,8800,136,Not Encouraged,Does not plan to attend
6825,Female,49000,87,Not Encouraged,Does not plan to attend
6826,Male,55220,92,Encouraged,Plans to attend
6827,Male,71900,95,Not Encouraged,Does not plan to attend
6828,Male,38000,137,Not Encouraged,Does not plan to attend
6829,Male,29000,95,Not Encouraged,Does not plan to attend
6830,Female,48510,118,Encouraged,Plans to attend
6831,Female,39800,91,Not Encouraged,Plans to attend
6832,Male,42790,137,Encouraged,Plans to attend
6833,Male,30240,94,Encouraged,Does not plan to attend
6834,Male,34740,96,Encouraged,Does not plan to attend
6835,Male,13200,94,Not Encouraged,Does not plan to attend
6836,Female,30700,102,Not Encouraged,Does not plan to attend
6837,Female,53350,94,Encouraged,Plans to attend
6838,Female,60830,124,Encouraged,Plans to attend
6839,Female,4500,122,Encouraged,Does not plan to attend
6840,Male,31900,90,Not Encouraged,Does not plan to attend
6841,Female,72710,100,Encouraged,Plans to attend
6842,Female,22700,66,Not Encouraged,Does not plan to attend
6843,Male,39240,98,Encouraged,Does not plan to attend
6844,Male,40700,83,Not Encouraged,Does not plan to attend
6845,Male,65230,111,Encouraged,Plans to attend
6846,Male,65450,97,Encouraged,Plans to attend
6847,Female,80080,125,Encouraged,Plans to attend
6848,Female,58950,77,Encouraged,Does not plan to attend
6849,Male,33600,69,Not Encouraged,Does not plan to attend
6850,Female,36630,139,Encouraged,Plans to attend
6851,Female,26730,130,Encouraged,Does not plan to attend
6852,Female,62100,127,Encouraged,Does not plan to attend
6853,Female,79860,107,Encouraged,Plans to attend
6854,Male,49700,84,Not Encouraged,Does not plan to attend
6855,Female,47410,130,Encouraged,Plans to attend
6856,Female,64800,80,Not Encouraged,Does not plan to attend
6857,Male,44370,60,Encouraged,Does not plan to attend
6858,Male,69520,97,Encouraged,Plans to attend
6859,Female,69190,137,Encouraged,Plans to attend
6860,Female,47500,113,Not Encouraged,Does not plan to attend
6861,Male,46400,75,Not Encouraged,Does not plan to attend
6862,Male,66880,120,Encouraged,Plans to attend
6863,Female,48510,136,Encouraged,Does not plan to attend
6864,Male,49050,133,Encouraged,Does not plan to attend
6865,Female,45500,83,Not Encouraged,Does not plan to attend
6866,Male,51150,101,Encouraged,Plans to attend
6867,Female,48500,97,Not Encouraged,Does not plan to attend
6868,Female,17700,97,Not Encouraged,Does not plan to attend
6869,Male,24400,104,Not Encouraged,Does not plan to attend
6870,Female,17100,94,Not Encouraged,Does not plan to attend
6871,Male,60000,95,Not Encouraged,Does not plan to attend
6872,Female,66660,97,Encouraged,Plans to attend
6873,Female,46800,107,Not Encouraged,Does not plan to attend
6874,Male,28700,98,Not Encouraged,Does not plan to attend
6875,Female,58850,109,Encouraged,Plans to attend
6876,Female,52920,108,Encouraged,Does not plan to attend
6877,Male,10980,124,Encouraged,Does not plan to attend
6878,Male,37290,76,Encouraged,Plans to attend
6879,Female,14490,101,Encouraged,Does not plan to attend
6880,Female,58630,133,Encouraged,Plans to attend
6881,Male,58300,114,Encouraged,Plans to attend
6882,Female,33220,107,Encouraged,Plans to attend
6883,Female,52140,95,Encouraged,Plans to attend
6884,Female,15500,91,Not Encouraged,Plans to attend
6885,Male,19900,98,Not Encouraged,Does not plan to attend
6886,Female,46600,109,Not Encouraged,Does not plan to attend
6887,Female,11000,124,Not Encouraged,Does not plan to attend
6888,Female,70900,107,Not Encouraged,Does not plan to attend
6889,Male,32300,87,Not Encouraged,Does not plan to attend
6890,Female,55000,136,Encouraged,Plans to attend
6891,Male,21400,71,Not Encouraged,Does not plan to attend
6892,Female,38430,97,Encouraged,Does not plan to attend
6893,Male,31000,92,Not Encouraged,Does not plan to attend
6894,Male,45300,103,Not Encouraged,Does not plan to attend
6895,Male,14500,70,Not Encouraged,Does not plan to attend
6896,Male,41200,137,Not Encouraged,Does not plan to attend
6897,Female,46640,100,Encouraged,Plans to attend
6898,Male,59730,92,Encouraged,Plans to attend
6899,Female,37260,103,Encouraged,Does not plan to attend
6900,Female,29100,77,Not Encouraged,Does not plan to attend
6901,Female,13770,109,Encouraged,Does not plan to attend
6902,Female,81950,138,Encouraged,Plans to attend
6903,Female,41700,84,Not Encouraged,Does not plan to attend
6904,Male,30420,106,Encouraged,Does not plan to attend
6905,Female,13500,97,Not Encouraged,Does not plan to attend
6906,Male,35100,107,Not Encouraged,Does not plan to attend
6907,Male,36400,95,Not Encouraged,Does not plan to attend
6908,Male,38400,99,Not Encouraged,Does not plan to attend
6909,Male,31400,124,Not Encouraged,Does not plan to attend
6910,Male,43500,126,Not Encouraged,Plans to attend
6911,Female,8600,97,Not Encouraged,Does not plan to attend
6912,Male,78650,125,Encouraged,Plans to attend
6913,Female,30300,76,Not Encouraged,Does not plan to attend
6914,Male,81950,108,Encouraged,Plans to attend
6915,Male,31100,65,Not Encouraged,Does not plan to attend
6916,Male,36960,120,Encouraged,Plans to attend
6917,Female,73480,122,Encouraged,Plans to attend
6918,Male,38900,93,Not Encouraged,Does not plan to attend
6919,Female,54560,122,Encouraged,Plans to attend
6920,Male,19700,108,Not Encouraged,Does not plan to attend
6921,Male,69960,96,Encouraged,Plans to attend
6922,Male,43780,103,Encouraged,Plans to attend
6923,Male,45540,68,Encouraged,Plans to attend
6924,Male,49900,82,Not Encouraged,Does not plan to attend
6925,Female,37510,92,Encouraged,Plans to attend
6926,Male,26700,72,Not Encouraged,Does not plan to attend
6927,Male,40410,96,Encouraged,Does not plan to attend
6928,Male,14600,75,Not Encouraged,Does not plan to attend
6929,Male,75240,106,Encouraged,Plans to attend
6930,Male,32700,107,Not Encouraged,Does not plan to attend
6931,Male,35460,108,Encouraged,Does not plan to attend
6932,Female,40400,85,Not Encouraged,Does not plan to attend
6933,Male,54180,114,Encouraged,Does not plan to attend
6934,Female,74690,104,Encouraged,Plans to attend
6935,Female,42700,109,Not Encouraged,Does not plan to attend
6936,Male,67760,109,Encouraged,Plans to attend
6937,Male,72820,104,Encouraged,Plans to attend
6938,Female,30500,106,Not Encouraged,Does not plan to attend
6939,Female,12900,103,Not Encouraged,Does not plan to attend
6940,Female,56700,98,Encouraged,Does not plan to attend
6941,Female,49050,98,Encouraged,Does not plan to attend
6942,Female,36900,132,Encouraged,Does not plan to attend
6943,Female,40260,105,Encouraged,Plans to attend
6944,Male,18100,103,Not Encouraged,Does not plan to attend
6945,Female,16200,82,Not Encouraged,Does not plan to attend
6946,Female,49600,104,Not Encouraged,Does not plan to attend
6947,Female,43380,79,Encouraged,Does not plan to attend
6948,Female,37700,108,Not Encouraged,Does not plan to attend
6949,Female,40100,94,Not Encouraged,Does not plan to attend
6950,Male,39420,125,Encouraged,Does not plan to attend
6951,Male,8300,105,Not Encouraged,Does not plan to attend
6952,Female,70180,137,Encouraged,Plans to attend
6953,Male,10600,100,Not Encouraged,Does not plan to attend
6954,Male,38250,99,Encouraged,Does not plan to attend
6955,Female,5830,131,Encouraged,Plans to attend
6956,Female,37710,105,Encouraged,Does not plan to attend
6957,Female,58520,125,Encouraged,Plans to attend
6958,Female,36300,124,Encouraged,Plans to attend
6959,Male,31860,119,Encouraged,Does not plan to attend
6960,Male,52800,101,Encouraged,Plans to attend
6961,Female,47790,126,Encouraged,Does not plan to attend
6962,Male,45360,120,Encouraged,Does not plan to attend
6963,Male,72000,107,Not Encouraged,Does not plan to attend
6964,Female,52700,124,Not Encouraged,Does not plan to attend
6965,Female,77000,115,Encouraged,Plans to attend
6966,Male,8000,68,Not Encouraged,Does not plan to attend
6967,Male,66700,82,Not Encouraged,Does not plan to attend
6968,Female,35100,110,Not Encouraged,Plans to attend
6969,Female,32220,75,Encouraged,Does not plan to attend
6970,Male,62400,109,Not Encouraged,Does not plan to attend
6971,Female,25200,66,Encouraged,Does not plan to attend
6972,Female,45760,124,Encouraged,Plans to attend
6973,Female,34200,63,Encouraged,Does not plan to attend
6974,Male,79860,133,Encouraged,Plans to attend
6975,Male,41400,77,Not Encouraged,Does not plan to attend
6976,Male,33880,96,Encouraged,Plans to attend
6977,Female,28980,116,Encouraged,Does not plan to attend
6978,Female,44110,105,Encouraged,Plans to attend
6979,Female,30400,93,Not Encouraged,Does not plan to attend
6980,Male,37100,94,Not Encouraged,Does not plan to attend
6981,Female,19260,95,Encouraged,Does not plan to attend
6982,Male,59400,101,Encouraged,Plans to attend
6983,Female,51700,117,Not Encouraged,Does not plan to attend
6984,Female,30400,106,Not Encouraged,Does not plan to attend
6985,Female,31600,106,Not Encouraged,Does not plan to attend
6986,Female,9800,65,Not Encouraged,Does not plan to attend
6987,Female,49700,107,Not Encouraged,Does not plan to attend
7345,Female,24300,63,Not Encouraged,Does not plan to attend
7346,Male,34430,100,Encouraged,Plans to attend
7347,Female,41670,98,Encouraged,Does not plan to attend
7348,Female,46400,132,Not Encouraged,Does not plan to attend
7349,Female,42020,104,Encouraged,Plans to attend
7350,Male,63720,63,Encouraged,Does not plan to attend
7351,Female,32100,108,Not Encouraged,Does not plan to attend
7352,Male,62700,130,Encouraged,Plans to attend
7353,Male,58850,105,Encouraged,Plans to attend
7354,Male,35550,98,Encouraged,Does not plan to attend
7355,Female,42400,96,Not Encouraged,Does not plan to attend
7356,Male,35900,125,Not Encouraged,Does not plan to attend
7357,Male,41800,98,Not Encouraged,Does not plan to attend
7358,Female,66330,124,Encouraged,Plans to attend
7359,Female,6200,82,Not Encouraged,Does not plan to attend
7360,Male,35500,109,Not Encouraged,Does not plan to attend
7361,Female,30240,107,Encouraged,Does not plan to attend
7362,Male,30960,89,Encouraged,Does not plan to attend
7363,Female,37900,93,Not Encouraged,Does not plan to attend
7364,Male,66880,87,Encouraged,Plans to attend
7365,Male,27400,80,Not Encouraged,Does not plan to attend
7366,Female,32400,132,Encouraged,Does not plan to attend
7367,Male,18480,102,Encouraged,Plans to attend
7368,Female,40000,99,Not Encouraged,Does not plan to attend
7369,Male,28800,117,Not Encouraged,Does not plan to attend
7370,Male,79200,83,Encouraged,Plans to attend
7371,Female,11400,86,Not Encouraged,Does not plan to attend
7372,Female,5600,125,Not Encouraged,Plans to attend
7373,Female,49500,98,Not Encouraged,Does not plan to attend
7374,Male,62480,115,Encouraged,Plans to attend
7375,Female,5310,107,Encouraged,Does not plan to attend
7376,Male,40770,94,Encouraged,Does not plan to attend
7377,Male,34380,71,Encouraged,Does not plan to attend
7378,Female,5800,62,Not Encouraged,Does not plan to attend
7379,Male,48620,100,Encouraged,Plans to attend
7380,Male,79530,103,Encouraged,Plans to attend
7381,Male,6900,68,Not Encouraged,Does not plan to attend
7382,Female,41400,108,Encouraged,Does not plan to attend
7383,Female,17800,99,Not Encouraged,Does not plan to attend
7384,Male,25400,77,Not Encouraged,Does not plan to attend
7385,Female,64350,107,Encouraged,Plans to attend
7386,Male,50930,137,Encouraged,Plans to attend
7387,Male,48060,106,Encouraged,Does not plan to attend
7388,Female,60390,131,Encouraged,Plans to attend
7389,Female,44100,109,Not Encouraged,Does not plan to attend
7390,Female,61600,109,Encouraged,Plans to attend
7391,Female,39330,104,Encouraged,Does not plan to attend
7392,Male,11300,133,Not Encouraged,Does not plan to attend
7393,Female,48600,85,Not Encouraged,Does not plan to attend
7394,Male,23040,138,Encouraged,Does not plan to attend
7395,Female,39510,100,Encouraged,Does not plan to attend
7396,Female,66770,91,Encouraged,Plans to attend
7397,Female,32200,103,Not Encouraged,Does not plan to attend
7398,Male,57500,136,Not Encouraged,Does not plan to attend
7399,Male,20900,72,Not Encouraged,Does not plan to attend
7400,Male,40140,61,Encouraged,Does not plan to attend
7401,Female,39060,83,Encouraged,Does not plan to attend
7402,Female,34200,98,Encouraged,Does not plan to attend
7403,Female,48600,99,Not Encouraged,Plans to attend
7404,Female,10300,77,Not Encouraged,Does not plan to attend
7405,Female,11600,105,Not Encouraged,Does not plan to attend
7406,Male,46310,103,Encouraged,Plans to attend
7407,Male,33550,132,Encouraged,Plans to attend
7408,Female,52030,102,Encouraged,Plans to attend
7409,Female,20880,94,Encouraged,Does not plan to attend
7410,Male,27000,136,Encouraged,Does not plan to attend
7411,Female,39050,94,Encouraged,Plans to attend
7412,Female,37260,93,Encouraged,Does not plan to attend
7413,Male,19080,92,Encouraged,Does not plan to attend
7414,Male,35310,91,Encouraged,Plans to attend
7415,Female,56430,66,Encouraged,Plans to attend
7416,Female,79310,112,Encouraged,Plans to attend
7417,Male,52600,102,Not Encouraged,Plans to attend
7418,Female,58410,108,Encouraged,Does not plan to attend
7419,Female,42390,82,Encouraged,Does not plan to attend
7420,Female,45900,68,Encouraged,Does not plan to attend
7421,Male,29400,120,Not Encouraged,Plans to attend
7422,Female,68970,108,Encouraged,Plans to attend
7423,Female,70290,109,Encouraged,Plans to attend
7424,Female,34540,105,Encouraged,Plans to attend
7425,Male,47400,103,Not Encouraged,Does not plan to attend
7426,Male,51260,90,Encouraged,Plans to attend
7427,Male,53900,102,Encouraged,Plans to attend
7428,Male,54010,130,Encouraged,Plans to attend
7429,Male,35700,89,Not Encouraged,Does not plan to attend
7430,Male,67980,135,Encouraged,Plans to attend
7431,Male,53570,132,Encouraged,Plans to attend
7432,Male,76890,113,Encouraged,Plans to attend
7433,Female,78430,113,Encouraged,Plans to attend
7434,Female,44600,111,Not Encouraged,Does not plan to attend
7435,Female,30780,113,Encouraged,Does not plan to attend
7436,Male,19600,82,Not Encouraged,Does not plan to attend
7437,Female,29000,63,Not Encouraged,Does not plan to attend
7438,Female,47100,104,Not Encouraged,Does not plan to attend
7439,Female,32300,92,Not Encouraged,Does not plan to attend
7440,Female,66660,96,Encouraged,Plans to attend
7441,Female,16300,63,Not Encouraged,Does not plan to attend
7442,Male,71280,107,Encouraged,Plans to attend
